"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Sri Lanka","LKA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","685.924824642516","685.930043316856","678.869632388685","701.875753919812","723.309615312148","732.56329006099","737.805827241221","781.003694751572","904.715740053339","964.997132238108","1102.93444005615","1110.26372833198","1180.61487215452","1397.44628157723","1771.53905613508","1945.19849522132","2171.28906404451","2571.28796475922","2959.80191491865","3568.50265595859","4451.85896747413","5592.83233188047","6427.85074675396","7765.84285971746","9686.26581556353","10090.2056618498","10998.5326015849","11888.6412932169","13233.9032878543","14825.3369883009","18703.9201250586","21378.7470295573","24130.2753327379","28025.1263196532","32150.3570115143","36736.0393346262","41922.6496637523","48255.5187040598","54846.0254779994","59236.1357229897","66979.7161549482","74385.7052817678","82774.8026276579","94412.8376775226","107275.257278815","124672.090376137","147890.064902576","178233.452390113","217428.749978495","236069.739026193","320761.002420246","359120.241462227","427712.722154915","470305.923014633","507325.223455571","542117.056313824","598024.706464178","668965.644486703","708441.784060914","729760.841517222","714974.907614399","794375.834988265","1088667.14755872",
"Revenu intermédiaire, tranche inférieure","LMC","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Revenu faible et intermédiaire","LMY","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","33.4761831187876","33.5131654170418","38.1046565419578","41.5256730001557","44.4729476214165","45.5697379740066","45.6162758872366","46.0647954181145","46.0549511433464","47.6967008094875","47.9735334608068","51.6096648768397","56.6875857832639","74.0557452200583","87.2066559523009","90.9404857833544","102.190408427366","129.863608446929","174.126905311171","178.462244241251","238.763007291471","263.212253393953","254.41383661236","281.521906045163","312.41276909768","370.31602087466","438.971425954923","482.683368855503","616.836502506441","735.275319720377","857.758406489839","1063.05254579234","1275.27569172459","1448.15617047773","1632.16955347993","1878.90706636078","2080.54419778446","2331.34678002757","2584.95904844738","2796.33735708236","3080.93629135958","3555.23370408103","4093.68331152311","4394.64473690813","4916.92503817901","5410.35928561603","6166.29822236162","5974.63640649066","7316.28855737353","7341.97844979691","8086.91897701492","9190.04508565391","9902.52234126532","11013.2209288701","12643.894022743","14211.7728830632","14507.5781576512","14159.368972048","15390.775822025","15813.7952879586","15463.3994498913","15374.3863781606","18114.6864137565",
"de dividende tardif démographique","LTE","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lituanie","LTU","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2138.527382256","2696.33328178236","3278.87714512759","3668.58317806933","3606.61794124006","3815.20693029019","4084.63192250357","4409.55374960754","4875.24379884944","5395.10345491291","6314.44580752969","7355.95119007899","8978.204706845","10211.9162124312","8503.86636888239","9051.10771314979","10342.1329771161","11182.296312337","11846.9321825249","12475.0111428754","12856.0602566","13558.831907193","14947.0556352825","16246.4848835088","17506.7861740494","17828.7460843648","20048.8100172841","23576.1104835863",
"Luxembourg","LUX","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","2778.90601012836","2754.55115277186","2865.39981917381","3025.58825053996","3415.5180228833","3445.83490799397","3594.99306069273","3606.43013776325","3935.76503796338","4535.08892444444","5327.41301585336","5373.48468697889","5986.56087709175","7195.49721786275","8658.27348260808","7932.97952361053","9082.59062847385","9317.1093486238","10175.9468739555","11050.5076393941","11983.4051901689","12735.6944349374","14260.5403187196","15684.0835617113","17370.6277083481","18372.2055270435","20099.1652074765","20771.3958192852","22987.4414245548","26000.5303632989","27722.8021474401","30260.1214470284","31537.9766685791","34361.22271841","36438.2254762052","37294.4411134904","38716.0456273764","41361.8071283824","42691.3538968684","47732.7579998838","52683.994957598","54085.0212332258","56056.6907603519","58072.5084693222","61536.1158711621","65098.2805842316","72307.1723119434","78421.774900884","81877.7427606671","78449.3303306863","83642.3001737834","85509.255382977","87628.9453164729","90353.5206861013","93096.4464632702","95052.5347434358","96575.1133134254","97543.6398272115","98891.6259560819","100602.399028389","102758.62085375","112949.686281372","120057.218020388",
"Lettonie","LVA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1633.49920484689","1905.48717209922","2217.96731489105","2495.68779333275","2624.00302533129","2901.09606977677","3196.58689782943","3638.84652794401","4183.55824305985","4903.28095436304","6102.50406579599","7753.47655945369","10318.4011452854","11265.1729969201","8871.58940060299","8623.36386888544","9595.45256150262","10777.2945147737","11303.030287974","11849.7418474036","12425.6842005191","12947.6116041698","13893.4023873367","15127.6200280826","16030.0409337964","15940.4672264291","17823.1664800556","20750.3285318568",
"Région administrative spéciale de Macao, Chine","MAC","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","27710.2519751297","31763.0223884801","37893.4961730497","37869.3083072645","40992.8845941948","50290.5634236453","56715.7095396298","64437.2376502953","74351.7775614102","83164.5464830707","105215.242903564","118569.942633802","129222.514590551","141543.61248585","141415.840335199","140784.551858149","129515.540527633","122974.821276656","125884.472187749","125504.984947236","131698.041875619","143010.33655977","179551.615148603","199368.01475178","237144.399965728","287545.844410378","318765.381692808","317414.980267798","405523.446205524","517401.835016629","592141.614301452","693894.575765032","725819.185754932","584663.846082579","574997.446895425","633938.763781907","685544.039779352","671329.746117323","300760.18471557","351230.034066067","255001.668661388",
"Saint-Martin (fr)","MAF","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15334.250343879","","","16499.8156603613","","","","","","","","",
"Maroc","MAR","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","873.437133789063","845.938293457031","967.667907714844","1053.02404785156","1081.7099609375","1110.6904296875","1055.22827148438","1087.90856933594","1137.34240722656","1236.21008300781","1304.23828125","1396.35473632813","1444.64318847656","1547.40283203125","1975.39831542969","2093.52587890625","2376.74389648438","2721.56787109375","2938.30834960938","3219.29174804688","4321.1181640625","4524.65673828125","5103.46240234375","5393.7080078125","5947.25732421875","6709.1611328125","7710.60546875","7761.52490234375","8833.75390625","9183.9052734375","10050.9140625","11166.8427734375","11247.36328125","11320.873046875","12410.60546875","12433.81640625","13820.962890625","13498.8095703125","15928.6533203125","15953.115234375","15857.9990234375","16958.5703125","17528.759765625","18536.869140625","19312.7578125","19836.130859375","21401.5234375","22540.578125","24647.35546875","25123.177734375","25822.59375","26716.43359375","27300.439453125","28390.796875","28838.228515625","30652.517578125","30726.353515625","31872.162109375","32782.58203125","33646.13671875","30941.7265625","34114.7734375","35846.21875",
"Monaco","MCO","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","10224.7496085703","11245.5852905323","12435.4705291494","14158.1989084535","16368.1716807854","18232.3808572324","20789.6955363349","23117.3081320021","25924.9898316574","29243.41577849","32788.1141601418","36595.8398695206","41541.1036883908","45359.6745041987","48649.3011933678","51490.1652723296","54844.6484179493","57125.8364067797","60964.7839406751","65002.0869738679","67915.42784134","69806.4095013742","71731.9737611223","71643.0086384734","73671.9802898922","75661.2985197891","77148.4409975094","79053.6849349349","81942.5595330498","84202.6177687226","88526.5763129524","92014.468006411","95342.0150682394","98402.2310929571","102690.495098647","105152.297688311","114120.146199744","134717.028564246","138770.322013684","121110.459553717","122032.672252698","128861.393430549","128812.680115274","139336.626676076","147363.611188037","153525.571273123","157743.249440263","153682.10776374","164517.000189041","178103.904520171","159812.577866854","198113.721855749","",
"Moldova","MDA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2194.13348232426","2645.66909363949","3036.68966184253","3107.80495000898","4204.41599087156","5477.39367340156","6528.66676832977","7747.4665837737","9513.30222740578","11060.6856368199","13032.9510191296","15534.3674537056","18588.8802800265","21932.9601967072","21090.858864594","30141.4071774491","34527.5100945608","36877.0055070684","41801.1702158166","46176.6273884069","51742.3637277863","56724.8905709432","63882.1122253319","69836.8860037463","77417.0036753666","75796.5199819364","92566.0452608004","105133.397519052",
"Madagascar","MDG","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","6550.01153086072","6630.1306374909","6831.03854922136","6835.82025406564","7037.0973374181","7119.42970559574","7487.05376822993","7741.55925810009","8122.78471605581","8506.71032958964","9300.76942644385","9719.27749856479","9590.47828066299","10138.1377191631","12321.287144109","12674.3679038822","13107.1741152356","14143.4785022639","14274.3601851884","16952.3268381896","24564.4564380931","28091.9357010897","35339.030883783","41422.2441501555","44979.0575582648","48925.4453896998","55545.9798914438","63087.4928088794","80092.6323008312","88273.4678462726","98865.7501092759","97565.4278390169","109710.630512902","119450.24022857","160818.042335284","236091.45353518","279791.768215215","293692.573400069","314116.621939351","341765.702654364","386377.763794019","428858.658925837","424851.610591814","445221.375782753","518622.675438313","624529.687229858","708079.266919855","801712.514505677","893188.585142958","890870.560946555","960071.633947053","1046788.37801755","1106644.54865925","1162355.25210135","1248786.48844052","1336617.97127204","1475871.4246692","1568955.33563407","1709207.23145302","1853592.71146902","1751473.49415736","1927827.32119866","2068684.19814537",
"Maldives","MDV","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","1944.361896329","1992.77391063461","1969.36793431238","2273.3482399255","4186.8234375339","4742.02003330129","5144.37824819369","6376.80166066113","7010.79749952643","7861.90504595365","9131.07838386892","10793.8832651303","12590.7433427004","14369.6231365291","16354.8122330998","18187.2753748916","20091.6461050405","22233.8380909902","23217.7774693567","24937.3519925497","26011.5614834323","37069.6495941864","39283.7103638926","45309.4598049969","51974.8403859202","48502.1699053476","64130.0918254077","73557.0464988958","86312.0762994868","86007.4272928085","91623.1860609832","108191.123811559","114428.311989245","126353.664830009","136456.830190671","144970.761647635","148156.355503113","154839.121204296","166584.427615271","171025.636659875","112012.140627248","159357.339147811","181831.809183755",
"Afrique du Nord et Moyen-Orient","MEA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexique","MEX","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","4.49431324618869","4.72765034682657","4.91168239262422","5.30237042469836","6.07250062527402","6.3877593123177","6.88087354138213","7.27161813193751","7.78031329307654","8.334292324359","8.8289148392702","9.44165610501819","10.5521804764267","12.5117234033488","15.804479621704","18.7419445844316","22.6789466904643","29.6968456376755","36.4450144927803","46.5039348270696","69.6874091742396","93.4082290103259","147.359617264205","260.191996260837","420.726963825411","669.835986496742","1079.94010838923","2621.9401447032","5232.73761292572","6792.37546908097","8991.65416754792","11339.7965845765","13223.8452824277","18004.8614835532","20171.36475917","25691.5577302068","34100.725144646","42524.0673592572","50757.2154753322","59567.941941236","68391.2088633809","71124.5828532923","73877.079292454","76821.8312856274","84932.4006345498","90690.7271801339","99459.8062679214","106221.234683927","112630.741079534","109525.668569855","118778.032390867","128475.818441799","136647.491438212","138776.467536391","147228.958906265","154574.4930185","165645.049444483","178559.915853611","189691.619898843","195432.500335711","185957.882654641","203650.053378262","223238.586351618",
"Îles Marshall","MHL","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","933.802944098257","1010.09575052793","1160.50034746352","1205.86585463579","1126.19988706945","1381.52342882523","1495.25188737477","1618.05571451462","1618.16484395839","1704.25869220579","1753.49074447963","1896.55316047069","2032.13877084014","2168.35874799358","2371.30685180072","2150.9953820482","2114.39703579205","2111.94417274848","2123.6820596649","2127.24070522278","2257.25470016356","2417.39210217264","2411.29135852311","2442.07954441076","2533.56460606953","2633.28659976387","2773.41870535549","2712.37364352609","2810.53309200828","3001.31982926464","3238.88731570104","3445.31540332931","3611.69964168874","3672.68093377497","3703.64905889496","4153.11717602268","4507.622862229","4769.19045858792","5188.97111429082","5567.97272706332","6172.14506539834","6727.79956217374",
"Revenu intermédiaire","MIC","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macédoine du Nord","MKD","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","260.251818093763","475.281904034299","6147.60089453886","31164.9146949786","77681.3430599791","89876.1267845586","93065.1791722703","97984.8953536762","102160.224316234","108989.352261764","122706.343918869","124033.236325251","128000.447489972","132572.320629888","138145.102885842","151432.968964408","164118.912200009","182470.386223251","202692.073566929","202188.454413214","212795.692855099","225492.934552127","226440.095407958","243160.474256213","255205.998052693","269996.60906587","286995.353415457","297953.918579013","318308.731698084","333550.826457822","322928.910496393","348853.06281754","386259.573028269",
"Mali","MLI","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","11509.2017368779","14246.6009358927","14577.3085194343","16160.037470828","17418.0740084874","19322.1908766097","19463.051602748","19740.2360352508","26622.4316775114","32967.1861265447","37189.8356330537","39009.2491408804","47018.1878031537","50428.3060165768","55515.0355827478","56946.4792072189","62886.2932391177","67089.8206360843","76390.9113370856","76958.229848914","74142.8316861429","74969.1708498337","79326.3754481645","81630.8686637691","84228.28983746","80473.6845920959","83945.8161196906","119015.147443877","136165.21095355","140381.450015427","151961.803426698","162221.633674577","193979.638898733","187138.654417288","219288.786457736","226821.096174408","221490.978851765","225551.609767727","249917.852447898","264823.734152523","277251.999018245","301552.670231433","320105.198888951","340580.67840152","381797.416341194","384649.130800965","384647.571549644","404105.980156809","427744.149517248","444484.913614928","462018.589581104","475660.238338967","492268.222666096","473653.255784478","488824.384501919","519777.246679257",
"Malte","MLT","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","804.066082934082","828.87710604559","867.254422218549","982.484116479153","1118.20984383899","1398.32852324947","1709.81182180303","2004.67961038538","2296.98112720919","2668.28640909932","3176.8851553001","3511.5373281251","3636.5286071102","3552.78739214096","3579.18558469175","3630.74197805333","3839.78621598791","4091.33692323323","4481.13092924494","4903.76708618222","5324.18104300195","5691.38286907887","6106.82039508403","6497.36418283474","7042.855999381","7542.28059530654","7924.6127321304","8743.15226847026","9296.44654504305","9961.86574057351","11311.3228587469","11616.2207272764","11972.9069699901","12101.6503504925","12237.20805048","12757.9649063724","13330.6028995233","14236.4355189268","15159.5465326751","15175.6340353523","16443.1084562903","16634.9563262129","17533.3549191959","18650.0362704153","20137.9332563202","22461.8191541232","23149.1404527447","25514.5844328727","26729.5292470798","28144.0591712226","25562.1407887952","28931.300007484","32231.1319411867",
"Myanmar","MMR","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","278.339526685204","281.325431878999","301.75764724241","300.111861587278","296.394604526774","304.489584748223","308.745701508438","336.698052392727","361.147352129425","369.720636317576","370.715291908247","371.410720508082","385.851621355145","522.386178499443","705.668515538153","822.587885961758","903.909474619198","954.122316995106","1022.68986851688","1104.7403854104","1194.49962295623","1290.7933911425","1363.95218762779","1430.03956765514","1485.66929276902","1530.60734173065","1670.35585669836","1864.5158493033","2543.83348866186","3449.00856500819","4163.46314833191","5288.80011168391","7295.28804496531","9838.82484748781","12564.1141108856","16082.4578120597","21735.2747243101","30654.9741403042","42184.2581384033","52077.5826835291","66296.0748781273","98684.1814250919","142163.792430501","177398.564160725","223844.219247606","302979.508060531","414783.091863754","539400.320167547","643948.28540719","745791.965125298","864398.824834587","971432.43727347","1078721.42447963","1206849.779008","1339989.58976515","1430186.6687515","1581614.98373031","1761837.43656773","1984503.7723454","2110955.55530015","1803386.06503719","2038242.32121762",
"Afrique du Nord et Moyen-Orient (hors revenu élevé)","MNA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Monténégro","MNE","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1761.63153979668","2132.25791049887","2230.71587398414","2466.45336103367","2722.38498874221","2954.76027291331","3527.7086297305","4366.35356200528","5029.96422834859","4842.17217052082","5045.12227409804","5265.10493017825","5126.44517169647","5412.81891543399","5561.05884434152","5873.91968933986","6354.15866547325","6907.57953831545","7494.25852622917","7958.99332505932","6736.70107805172","8002.30616058177","9407.89796140282",
"Mongolie","MNG","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","3713.19152069173","3984.71344354743","4297.46250554917","4478.76592544637","4485.30944855133","4555.82718320776","4410.62169274567","4482.72363816608","4635.70215804927","5059.77645491731","5923.81457116644","10272.6741382233","25097.4361657129","100284.676504673","166022.84165613","279554.665983503","313104.057431525","391694.336231317","393098.96230918","444940.226058354","499417.605414","562920.650157466","621582.35957664","726845.088485623","930340.580642085","1188394.95732156","1560318.10271954","1902274.09556873","2488933.41043105","2471445.98601349","3610181.75628672","4801042.66204266","5976480.57370336","6739265.91817734","7657047.73573862","7722333.6245328","7899293.01247213","9047299.46599355","10297952.4971152","11706123.6772026","11368994.1452827","13010251.0877351","15556702.9330861",
"Mariannes","MNP","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16640.3151810477","16603.4600592311","16829.3972015911","15371.2423035132","14986.3760217984","14877.0816812054","15641.657782516","13933.6791923724","14772.4961635883","13880.4265041889","14247.7893007888","14806.0067892829","16044.4307312558","17665.1007493109","24054.9156122269","30751.6410731534","25862.7544529262","23687.2718520599","17302.9221368504","","",
"Mozambique","MOZ","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","384.341401095407","480.839800241458","744.37813796656","1132.39391899871","1678.10573760663","2708.87756643484","3248.10287352579","3693.53659282423","4403.60373662474","4847.46778640071","6134.21578493403","7190.18298849325","7813.15793176897","8749.72204550824","9746.55225832678","11241.3448227337","12690.151120887","13967.2740437867","14612.9593709581","16343.9155180982","17593.847074511","18945.1464783559","20236.1035487033","21331.5943143714","23758.6623763758","27176.7914515386","29420.4643136","30436.7330064378","31784.7739659729","31541.4421392646","32198.2450414695","34572.316280147",
"Mauritanie","MRT","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","912.230503340633","915.422073824579","911.163554543559","1181.80636853161","1305.49524823922","1322.88929181449","1361.2489102354","1455.29072949177","1407.56329268427","1531.36604449482","1608.43828026023","1660.09846412887","1791.44106943532","2197.94880452595","2327.83600499372","2600.93835595302","2636.98549107418","2612.46957601214","2984.94678752646","3193.38346950343","3440.82171288411","3591.27184026848","3879.20274098411","4042.55472039158","4457.19994439561","4908.51355037711","5366.64759331249","5587.56335109796","6162.41537717898","6055.29554188453","8461.84241219338","8770.6398103493","9976.06854341226","10380.9208397925","11403.399891024","12045.7268068063","12665.2322324635","15018.5556876865","15877.1737583335","15776.1997296478","16161.2376318106","17113.6411238178","18711.4934280758","21273.8343330816","25886.9054827444","34168.1341763303","35638.8054192347","38356.3810565929","37228.1591974516","45415.7788025657","53959.32168811","54886.1189132461","58024.8161948875","51929.108596176","50737.3131756466","55646.3773695732","58511.0870994456","62433.992271078","67509.7676265765","69486.777097962","78114.7955113073","80875.1748354514",
"Maurice","MUS","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","5189.14911853963","5906.3642648682","6703.81007371192","8043.05349683331","9002.74212531792","10412.4382179014","11813.3520600572","12741.4542009462","14186.6252527857","16283.7276390261","19156.7155470847","23378.458461782","27494.1791861692","31651.5419591728","37250.5962078817","41781.1179650666","46272.6148310512","52481.5839449449","57425.3441176946","62582.9466073088","69987.4527776112","76788.1950806595","86211.3873327008","93085.0774334683","103136.660114435","112340.793221025","120415.746861461","133751.927771413","148163.72695235","155825.65259303","180608.365019011","205876.75354743","228477.776679278","233885.856429504","246286.788227767","264009.856244471","279201.389939501","299787.835196163","317434.554807772","333314.593084531","354200.64300845","373836.556150866","395113.84925611","404513.481597333","354337.313805377","377844.233827726","451384.252009666",
"Malawi","MWI","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","233.3853666688","247.336513141536","267.189976115411","296.281969665517","338.569541470665","371.19541230714","405.301164529511","458.392250940734","587.516443384408","696.041164041511","782.961435015059","914.361185339005","932.872080447475","1293.45788479213","1482.99774798138","3073.58197756194","4928.70832609154","6062.59423146034","7375.85741791068","10383.2085530505","13454.0697012223","15684.1827916574","33103.9245625906","37643.7178549078","44388.4789573924","49392.9163457631","60325.2074600785","66903.5189085399","78344.076503394","88950.5559436187","103555.796022155","120368.652089443","140262.00790296","182639.908572819","226948.309257344","271923.90038882","326292.537251178","365257.144570038","393945.235822767","435665.775196574","466344.457500547","510625.426916045","612280.759960749",
"Malaisie","MYS","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","748.808174646678","721.008123415983","736.045115589236","895.638947006475","926.558339958748","995.488293057674","1030.27331203481","1018.77607861169","1038.04910710467","1114.922710751","1147.72142029095","1227.66453666159","1316.46931816425","1692.4494859466","2016.55252798211","1922.1984744809","2358.08639756522","2646.71422786491","3020.27472813063","3605.74449217946","4033.68506883514","4247.30736504167","4496.72218914277","4928.6140172626","5416.55596374727","5127.70106965552","4601.52942976102","5057.34916067089","5589.84245080188","6182.85052011608","6798.00381959204","7499.61259808817","8133.23122488895","9039.01858244457","9978.25124001319","11048.0328440025","12264.0714646602","13261.4541607209","12986.5181708919","13445.7793729663","15532.7378552766","14976.266131612","15872.998778707","16927.2017025789","18712.4848228101","20968.5129374326","22512.1544562303","24557.9937609541","27831.8667498352","25263.2046747084","28603.7222091119","31240.708778294","32745.956097684","33801.9088690364","36150.6373540304","37881.7314123128","39639.6981731321","42917.1302828144","44684.944763109","46114.4016495539","42710.8627402421","46028.9921860075","52689.3673654845",
"Amérique du Nord","NAC","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibie","NAM","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","","","","","","","","","","","","","","","","1932.72542956207","1999.6804920832","2287.90027736892","2477.5639042286","2710.60509211437","3278.33377410453","3664.69333841021","4018.27204731301","4695.99135642316","5161.86414418471","5272.72856069089","5845.71964026993","6691.61311553021","7036.56580789676","8353.82704214254","8988.83696593309","10394.0113910595","11307.3239383384","12334.2344522","13290.8736377966","14962.895454503","16497.393560231","18693.2933373929","19456.401268648","22013.6689790585","23549.1154001931","27257.6196617466","31000.6479767257","34841.546352509","36840.9911606789","39916.2904170067","42873.4803080184","49303.3815923634","53264.9655478995","60114.0939304084","63967.4042714255","67879.3722604237","72559.7571445367","75266.4708523162","74065.0433818733","70002.4981439059","72699.0948366323","80328.979032821",
"Nouvelle-Calédonie","NCL","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","","","","","","158298.338298343","157647.056085561","167471.507233161","194422.115055276","238923.067076923","323526.802285714","347366.673066667","370095.630278884","342046.696093385","425885.508396947","480324.534581132","517656.698268657","550227.968","504872.721687273","584880.882137184","648675.491781507","673676.829610936","741887.423678792","767726.970073974","834085.077349159","904176.15435416","961429.884080076","1013252.30018692","1371817.953315","1518741.9634747","1465350.87262067","1552417.30762651","1565231.09138538","1575101.86291302","1618876.7175774","1699013.4287159","1698092.74614808","1734005.8435691","1858265.19078912","1952226.61198581","2072277.30478826","2021787.34148092","2131005.15689196","2301616.39310063","2472253.04","2576543.04542519","2813559.44390244","3209935.51515152","3030745.12914521","3027912.1772718","3375027.02702703","3488991.54708079","3463884.16988417","3459525.88659207","3563831.37474352","3487797.81785794","3480749.01931759","3578313.20852258","3687723.56824132","3723639.58118272","3633560.88967188","3699118.91065317","",
"Niger","NER","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","31515.0712337141","33072.2395927307","35106.5601330938","37578.6602495568","36272.687380874","40710.2541146913","41351.4587294287","38128.5990932596","35931.1128409214","35813.6146588824","38468.9991108652","39811.8179062711","38000.1849860281","41692.6420855353","47530.4989301616","42091.604340259","46344.1166674987","56209.335973921","68910.8098805046","74941.9903890849","85855.3037925204","92660.3431966828","100998.635878585","101542.782644652","91556.3287934683","90043.7365480469","89007.5099306676","87879.5234287131","86277.7297652565","85669.4889709619","114243.365627129","107352.014675771","100622.34188973","94027.5933697071","113344.809468212","117110.006421492","121245.58014498","127383.590232358","143663.610602381","139068.362295262","136983.299441221","149062.330911621","154942.509210239","152565.928133083","148353.561805911","166806.433473706","172977.092923661","184139.172081813","210591.597959907","215592.7999369","233351.251893448","239206.978465452","268066.21906254","270734.955435794","276876.632445135","284438.629253278","294546.396062699","298773.022025748","315121.910923912","322815.607787661","325103.636702262","327522.165008588","332481.862297117",
"Nigéria","NGA","PIB par habitant (monnaies locales courantes)","NY.GDP.PCAP.CN","66.7122036241622","69.5864337515666","74.8948508970546","77.1541319748004","81.1845862681627","84.0467270238379","89.1370759589478","71.3267459886766","69.8175472977236","87.1731902153668","161.26720699414","182.544608575582","189.684936358157","205.544976544593","320.547142119638","365.074320166936","442.501478734792","504.357621315203","525.298607044413","606.527403478263","689.088533263888","1853.13981103948","1926.02323689","2000.59241134764","2039.08518664189","2247.17404377957","2309.01507985887","2779.06154974206","3493.19537434849","4473.17965417172","5195.05887631933","6040.41113427846","9043.82906837248","12232.2468275867","16772.7721314536","28656.1011348712","36825.9352198516","38831.7329055579","41178.6332475814","45802.4850068589","57489.9227382441","65274.0299314137","88757.3840049082","101840.399294167","132527.623188566","164579.401882496","210456.789194223","233832.368064748","262196.842239883","277539.182259969","339305.971647486","381562.346996316","425406.766033186","463639.684949113","502494.587528566","517282.152325935","543685.19957851","593807.13359327","650680.246574152","716359.672855138","740432.200448616","825090.95722429","925981.076681317",
